x-axis,F1
Hertz,dBV
+775.0000E+00,-93.35476E+00
+775.5000E+00,-93.90461E+00
+776.0000E+00,-94.57821E+00
+776.5000E+00,-94.70941E+00
+777.0000E+00,-93.81000E+00
+777.5000E+00,-92.54686E+00
+778.0000E+00,-92.48446E+00
+778.5000E+00,-92.06960E+00
+779.0000E+00,-91.45004E+00
+779.5000E+00,-91.14924E+00
+780.0000E+00,-90.48737E+00
+780.5000E+00,-89.53693E+00
+781.0000E+00,-88.76573E+00
+781.5000E+00,-88.50333E+00
+782.0000E+00,-88.74973E+00
+782.5000E+00,-89.25174E+00
+783.0000E+00,-90.15069E+00
+783.5000E+00,-91.52989E+00
+784.0000E+00,-93.96870E+00
+784.5000E+00,-98.56222E+00
+785.0000E+00,-106.29982E+00
+785.5000E+00,-103.75174E+00
+786.0000E+00,-99.57676E+00
+786.5000E+00,-95.21516E+00
+787.0000E+00,-93.52235E+00
+787.5000E+00,-92.84651E+00
+788.0000E+00,-93.20011E+00
+788.5000E+00,-94.19316E+00
+789.0000E+00,-95.49923E+00
+789.5000E+00,-97.17923E+00
+790.0000E+00,-98.36365E+00
+790.5000E+00,-98.30234E+00
+791.0000E+00,-93.75514E+00
+791.5000E+00,-91.12540E+00
+792.0000E+00,-89.43828E+00
+792.5000E+00,-87.56628E+00
+793.0000E+00,-86.69864E+00
+793.5000E+00,-86.51512E+00
+794.0000E+00,-86.83032E+00
+794.5000E+00,-87.81939E+00
+795.0000E+00,-89.35146E+00
+795.5000E+00,-91.26986E+00
+796.0000E+00,-93.41598E+00
+796.5000E+00,-95.78238E+00
+797.0000E+00,-95.29425E+00
+797.5000E+00,-94.27952E+00
+798.0000E+00,-92.69872E+00
+798.5000E+00,-93.64337E+00
+799.0000E+00,-94.67060E+00
+799.5000E+00,-95.54260E+00
+800.0000E+00,-96.16288E+00
+800.5000E+00,-96.45985E+00
+801.0000E+00,-96.22785E+00
+801.5000E+00,-95.86880E+00
+802.0000E+00,-95.35594E+00
+802.5000E+00,-94.54794E+00
+803.0000E+00,-92.21521E+00
+803.5000E+00,-89.80011E+00
+804.0000E+00,-88.46571E+00
+804.5000E+00,-87.43350E+00
+805.0000E+00,-86.68281E+00
+805.5000E+00,-86.60601E+00
+806.0000E+00,-87.01081E+00
+806.5000E+00,-87.73163E+00
+807.0000E+00,-88.92523E+00
+807.5000E+00,-90.53555E+00
+808.0000E+00,-92.45845E+00
+808.5000E+00,-94.93205E+00
+809.0000E+00,-96.99825E+00
+809.5000E+00,-98.62740E+00
+810.0000E+00,-97.37940E+00
+810.5000E+00,-95.92807E+00
+811.0000E+00,-94.28647E+00
+811.5000E+00,-93.62925E+00
+812.0000E+00,-92.97828E+00
+812.5000E+00,-92.32388E+00
+813.0000E+00,-92.11718E+00
+813.5000E+00,-91.69767E+00
+814.0000E+00,-90.93447E+00
+814.5000E+00,-91.08829E+00
+815.0000E+00,-91.70672E+00
+815.5000E+00,-92.94032E+00
+816.0000E+00,-95.87289E+00
+816.5000E+00,-100.54777E+00
+817.0000E+00,-108.36217E+00
+817.5000E+00,-101.71151E+00
+818.0000E+00,-93.06522E+00
+818.5000E+00,-90.16762E+00
+819.0000E+00,-88.05465E+00
+819.5000E+00,-86.33851E+00
+820.0000E+00,-85.04411E+00
+820.5000E+00,-84.13169E+00
+821.0000E+00,-83.48333E+00
+821.5000E+00,-83.29773E+00
+822.0000E+00,-83.44192E+00
+822.5000E+00,-83.90121E+00
+823.0000E+00,-85.41161E+00
+823.5000E+00,-86.83805E+00
+824.0000E+00,-88.26192E+00
+824.5000E+00,-90.78992E+00
+825.0000E+00,-92.00272E+00
+825.5000E+00,-92.02512E+00
+826.0000E+00,-90.77037E+00
+826.5000E+00,-89.26985E+00
+827.0000E+00,-87.49705E+00
+827.5000E+00,-86.65181E+00
+828.0000E+00,-86.11509E+00
+828.5000E+00,-85.93109E+00
+829.0000E+00,-86.19413E+00
+829.5000E+00,-86.54127E+00
+830.0000E+00,-86.94287E+00
+830.5000E+00,-87.99382E+00
+831.0000E+00,-88.84155E+00
+831.5000E+00,-88.99515E+00
+832.0000E+00,-89.24125E+00
+832.5000E+00,-89.14633E+00
+833.0000E+00,-88.04393E+00
+833.5000E+00,-87.67229E+00
+834.0000E+00,-87.49742E+00
+834.5000E+00,-87.10382E+00
+835.0000E+00,-87.37336E+00
+835.5000E+00,-87.89795E+00
+836.0000E+00,-88.19075E+00
+836.5000E+00,-88.72907E+00
+837.0000E+00,-89.31685E+00
+837.5000E+00,-89.17765E+00
+838.0000E+00,-88.71929E+00
+838.5000E+00,-88.04763E+00
+839.0000E+00,-87.58523E+00
+839.5000E+00,-87.41887E+00
+840.0000E+00,-87.52301E+00
+840.5000E+00,-89.16461E+00
+841.0000E+00,-91.67358E+00
+841.5000E+00,-95.11678E+00
+842.0000E+00,-96.22076E+00
+842.5000E+00,-95.73164E+00
+843.0000E+00,-93.27244E+00
+843.5000E+00,-92.17257E+00
+844.0000E+00,-91.78820E+00
+844.5000E+00,-92.34340E+00
+845.0000E+00,-95.50519E+00
+845.5000E+00,-99.28763E+00
+846.0000E+00,-103.41723E+00
+846.5000E+00,-103.23037E+00
+847.0000E+00,-101.50580E+00
+847.5000E+00,-98.56340E+00
+848.0000E+00,-96.39828E+00
+848.5000E+00,-94.55270E+00
+849.0000E+00,-92.91110E+00
+849.5000E+00,-92.13908E+00
+850.0000E+00,-91.86032E+00
+850.5000E+00,-92.13872E+00
+851.0000E+00,-92.11783E+00
+851.5000E+00,-91.81938E+00
+852.0000E+00,-90.68658E+00
+852.5000E+00,-88.96432E+00
+853.0000E+00,-86.95263E+00
+853.5000E+00,-86.52863E+00
+854.0000E+00,-86.06304E+00
+854.5000E+00,-85.58272E+00
+855.0000E+00,-86.39232E+00
+855.5000E+00,-86.72236E+00
+856.0000E+00,-86.55276E+00
+856.5000E+00,-87.44418E+00
+857.0000E+00,-88.02499E+00
+857.5000E+00,-88.15619E+00
+858.0000E+00,-90.14372E+00
+858.5000E+00,-92.58944E+00
+859.0000E+00,-95.47904E+00
+859.5000E+00,-106.11869E+00
+860.0000E+00,-110.35392E+00
+860.5000E+00,-99.34272E+00
+861.0000E+00,-94.31253E+00
+861.5000E+00,-91.56979E+00
+862.0000E+00,-91.03859E+00
+862.5000E+00,-90.72778E+00
+863.0000E+00,-90.73906E+00
+863.5000E+00,-91.58706E+00
+864.0000E+00,-91.69050E+00
+864.5000E+00,-91.92577E+00
+865.0000E+00,-94.19137E+00
+865.5000E+00,-94.71025E+00
+866.0000E+00,-94.14993E+00
+866.5000E+00,-92.54673E+00
+867.0000E+00,-90.95797E+00
+867.5000E+00,-89.45446E+00
+868.0000E+00,-88.87526E+00
+868.5000E+00,-88.91975E+00
+869.0000E+00,-89.44471E+00
+869.5000E+00,-88.73591E+00
+870.0000E+00,-88.49169E+00
+870.5000E+00,-88.71569E+00
+871.0000E+00,-88.26462E+00
+871.5000E+00,-88.46115E+00
+872.0000E+00,-89.48515E+00
+872.5000E+00,-89.94365E+00
+873.0000E+00,-90.84184E+00
+873.5000E+00,-92.48984E+00
+874.0000E+00,-95.24415E+00
+874.5000E+00,-98.01768E+00
+875.0000E+00,-100.50728E+00
+875.5000E+00,-96.51792E+00
+876.0000E+00,-91.99407E+00
+876.5000E+00,-89.70607E+00
+877.0000E+00,-89.79305E+00
+877.5000E+00,-90.74380E+00
+878.0000E+00,-92.12300E+00
+878.5000E+00,-92.61191E+00
+879.0000E+00,-92.99451E+00
+879.5000E+00,-94.46651E+00
+880.0000E+00,-98.21766E+00
+880.5000E+00,-101.99422E+00
+881.0000E+00,-98.51102E+00
+881.5000E+00,-94.90097E+00
+882.0000E+00,-91.39817E+00
+882.5000E+00,-89.95017E+00
+883.0000E+00,-89.13349E+00
+883.5000E+00,-88.80679E+00
+884.0000E+00,-88.18279E+00
+884.5000E+00,-88.71732E+00
+885.0000E+00,-90.38132E+00
+885.5000E+00,-93.56544E+00
+886.0000E+00,-96.84603E+00
+886.5000E+00,-100.20603E+00
+887.0000E+00,-97.95513E+00
+887.5000E+00,-95.22067E+00
+888.0000E+00,-92.40787E+00
+888.5000E+00,-92.35783E+00
+889.0000E+00,-92.22808E+00
+889.5000E+00,-91.23448E+00
+890.0000E+00,-92.14873E+00
+890.5000E+00,-93.90964E+00
+891.0000E+00,-96.70644E+00
+891.5000E+00,-97.81158E+00
+892.0000E+00,-98.02033E+00
+892.5000E+00,-97.01073E+00
+893.0000E+00,-95.33949E+00
+893.5000E+00,-93.49298E+00
+894.0000E+00,-91.97458E+00
+894.5000E+00,-91.56557E+00
+895.0000E+00,-91.91221E+00
+895.5000E+00,-93.50101E+00
+896.0000E+00,-92.79221E+00
+896.5000E+00,-90.85144E+00
+897.0000E+00,-90.75224E+00
+897.5000E+00,-91.25026E+00
+898.0000E+00,-92.47534E+00
+898.5000E+00,-100.08974E+00
+899.0000E+00,-100.25944E+00
+899.5000E+00,-93.40824E+00
+900.0000E+00,-90.66399E+00
+900.5000E+00,-89.66094E+00
+901.0000E+00,-90.62414E+00
+901.5000E+00,-96.02053E+00
+902.0000E+00,-97.47599E+00
+902.5000E+00,-92.85999E+00
+903.0000E+00,-93.59234E+00
+903.5000E+00,-96.15644E+00
+904.0000E+00,-100.75004E+00
+904.5000E+00,-101.88030E+00
+905.0000E+00,-101.09610E+00
+905.5000E+00,-97.56010E+00
+906.0000E+00,-91.37870E+00
+906.5000E+00,-85.79940E+00
+907.0000E+00,-84.11940E+00
+907.5000E+00,-82.82133E+00
+908.0000E+00,-81.95582E+00
+908.5000E+00,-82.22622E+00
+909.0000E+00,-85.14006E+00
+909.5000E+00,-89.41288E+00
+910.0000E+00,-94.26888E+00
+910.5000E+00,-91.81478E+00
+911.0000E+00,-85.45003E+00
+911.5000E+00,-83.09163E+00
+912.0000E+00,-81.32725E+00
+912.5000E+00,-80.14573E+00
+913.0000E+00,-81.75533E+00
+913.5000E+00,-82.70894E+00
+914.0000E+00,-83.06414E+00
+914.5000E+00,-80.16810E+00
+915.0000E+00,-78.01791E+00
+915.5000E+00,-76.71551E+00
+916.0000E+00,-75.00625E+00
+916.5000E+00,-73.88347E+00
+917.0000E+00,-73.60507E+00
+917.5000E+00,-73.49967E+00
+918.0000E+00,-72.63304E+00
+918.5000E+00,-70.42184E+00
+919.0000E+00,-69.26794E+00
+919.5000E+00,-68.17121E+00
+920.0000E+00,-66.76801E+00
+920.5000E+00,-64.89710E+00
+921.0000E+00,-63.00926E+00
+921.5000E+00,-61.42046E+00
+922.0000E+00,-59.58832E+00
+922.5000E+00,-57.70594E+00
+923.0000E+00,-55.95714E+00
+923.5000E+00,-54.28194E+00
+924.0000E+00,-52.57839E+00
+924.5000E+00,-50.55119E+00
+925.0000E+00,-48.54431E+00
+925.5000E+00,-46.54824E+00
+926.0000E+00,-44.54504E+00
+926.5000E+00,-42.47840E+00
+927.0000E+00,-40.37344E+00
+927.5000E+00,-38.38464E+00
+928.0000E+00,-36.42899E+00
+928.5000E+00,-34.50255E+00
+929.0000E+00,-32.56815E+00
+929.5000E+00,-30.69666E+00
+930.0000E+00,-28.89346E+00
+930.5000E+00,-27.25199E+00
+931.0000E+00,-25.68067E+00
+931.5000E+00,-24.19267E+00
+932.0000E+00,-22.87350E+00
+932.5000E+00,-21.67015E+00
+933.0000E+00,-20.62855E+00
+933.5000E+00,-19.82362E+00
+934.0000E+00,-19.14809E+00
+934.5000E+00,-18.65529E+00
+935.0000E+00,-18.38347E+00
+935.5000E+00,-18.24332E+00
+936.0000E+00,-18.30572E+00
+936.5000E+00,-18.58075E+00
+937.0000E+00,-18.98727E+00
+937.5000E+00,-19.60327E+00
+938.0000E+00,-20.40715E+00
+938.5000E+00,-21.34167E+00
+939.0000E+00,-22.51287E+00
+939.5000E+00,-23.82811E+00
+940.0000E+00,-25.24225E+00
+940.5000E+00,-26.79905E+00
+941.0000E+00,-28.44668E+00
+941.5000E+00,-30.16817E+00
+942.0000E+00,-32.04817E+00
+942.5000E+00,-33.96184E+00
+943.0000E+00,-35.90455E+00
+943.5000E+00,-37.86935E+00
+944.0000E+00,-39.87942E+00
+944.5000E+00,-41.93702E+00
+945.0000E+00,-43.97922E+00
+945.5000E+00,-45.98106E+00
+946.0000E+00,-47.93146E+00
+946.5000E+00,-50.04205E+00
+947.0000E+00,-52.10942E+00
+947.5000E+00,-54.08222E+00
+948.0000E+00,-55.73089E+00
+948.5000E+00,-57.41866E+00
+949.0000E+00,-59.29226E+00
+949.5000E+00,-60.95291E+00
+950.0000E+00,-62.52612E+00
+950.5000E+00,-64.00612E+00
+951.0000E+00,-65.88108E+00
+951.5000E+00,-67.63219E+00
+952.0000E+00,-68.53459E+00
+952.5000E+00,-69.51687E+00
+953.0000E+00,-70.67381E+00
+953.5000E+00,-72.48501E+00
+954.0000E+00,-74.09611E+00
+954.5000E+00,-75.75271E+00
+955.0000E+00,-78.47271E+00
+955.5000E+00,-78.92858E+00
+956.0000E+00,-77.91293E+00
+956.5000E+00,-77.40413E+00
+957.0000E+00,-78.46174E+00
+957.5000E+00,-80.78725E+00
+958.0000E+00,-82.00485E+00
+958.5000E+00,-82.71763E+00
+959.0000E+00,-82.91763E+00
+959.5000E+00,-83.44051E+00
+960.0000E+00,-84.02024E+00
+960.5000E+00,-84.65864E+00
+961.0000E+00,-90.76222E+00
+961.5000E+00,-92.78016E+00
+962.0000E+00,-87.72576E+00
+962.5000E+00,-85.42815E+00
+963.0000E+00,-85.25157E+00
+963.5000E+00,-88.35717E+00
+964.0000E+00,-95.01200E+00
+964.5000E+00,-97.78120E+00
+965.0000E+00,-89.01160E+00
+965.5000E+00,-85.83461E+00
+966.0000E+00,-85.06240E+00
+966.5000E+00,-86.44160E+00
+967.0000E+00,-90.32160E+00
+967.5000E+00,-93.54133E+00
+968.0000E+00,-89.41013E+00
+968.5000E+00,-87.80044E+00
+969.0000E+00,-88.15481E+00
+969.5000E+00,-92.80281E+00
+970.0000E+00,-93.85198E+00
+970.5000E+00,-92.54271E+00
+971.0000E+00,-90.81631E+00
+971.5000E+00,-91.74698E+00
+972.0000E+00,-94.83645E+00
+972.5000E+00,-99.15165E+00
+973.0000E+00,-99.06368E+00
+973.5000E+00,-94.64928E+00
+974.0000E+00,-91.71910E+00
+974.5000E+00,-90.23083E+00
+975.0000E+00,-90.44683E+00
+975.5000E+00,-89.10439E+00
+976.0000E+00,-87.65226E+00
+976.5000E+00,-86.22026E+00
+977.0000E+00,-86.04686E+00
+977.5000E+00,-86.41970E+00
+978.0000E+00,-87.47570E+00
+978.5000E+00,-88.52511E+00
+979.0000E+00,-89.94470E+00
+979.5000E+00,-92.24230E+00
+980.0000E+00,-93.92024E+00
+980.5000E+00,-94.66328E+00
+981.0000E+00,-93.09848E+00
+981.5000E+00,-92.29372E+00
+982.0000E+00,-91.83733E+00
+982.5000E+00,-91.59893E+00
+983.0000E+00,-92.09156E+00
+983.5000E+00,-92.98143E+00
+984.0000E+00,-94.07583E+00
+984.5000E+00,-97.76226E+00
+985.0000E+00,-102.53350E+00
+985.5000E+00,-101.97190E+00
+986.0000E+00,-98.22498E+00
+986.5000E+00,-92.23576E+00
+987.0000E+00,-91.61976E+00
+987.5000E+00,-91.31958E+00
+988.0000E+00,-91.31958E+00
+988.5000E+00,-92.68849E+00
+989.0000E+00,-92.97829E+00
+989.5000E+00,-91.98469E+00
+990.0000E+00,-91.43693E+00
+990.5000E+00,-90.88543E+00
+991.0000E+00,-90.28383E+00
+991.5000E+00,-91.77954E+00
+992.0000E+00,-92.94386E+00
+992.5000E+00,-93.01426E+00
+993.0000E+00,-93.32016E+00
+993.5000E+00,-92.84039E+00
+994.0000E+00,-90.46759E+00
+994.5000E+00,-89.52960E+00
+995.0000E+00,-89.07561E+00
+995.5000E+00,-88.85321E+00
+996.0000E+00,-90.03794E+00
+996.5000E+00,-91.68915E+00
+997.0000E+00,-93.10675E+00
+997.5000E+00,-94.73860E+00
+998.0000E+00,-96.22491E+00
+998.5000E+00,-96.30971E+00
+999.0000E+00,-94.62789E+00
+999.5000E+00,-92.12030E+00
