x-axis,F1
Hertz,dBV
+164.200E+00,-79.76076E+00
+164.300E+00,-80.33512E+00
+164.400E+00,-97.96222E+00
+164.500E+00,-98.95803E+00
+164.600E+00,-93.40534E+00
+164.700E+00,-82.14117E+00
+164.800E+00,-86.70032E+00
+164.900E+00,-82.18067E+00
+165.000E+00,-79.57151E+00
+165.100E+00,-77.27188E+00
+165.200E+00,-76.86507E+00
+165.300E+00,-83.36347E+00
+165.400E+00,-78.10258E+00
+165.500E+00,-81.31991E+00
+165.600E+00,-105.77552E+00
+165.700E+00,-87.77333E+00
+165.800E+00,-83.22006E+00
+165.900E+00,-79.85452E+00
+166.000E+00,-86.81730E+00
+166.100E+00,-79.59009E+00
+166.200E+00,-77.65156E+00
+166.300E+00,-91.41728E+00
+166.400E+00,-91.16359E+00
+166.500E+00,-80.55634E+00
+166.600E+00,-88.98558E+00
+166.700E+00,-91.07293E+00
+166.800E+00,-83.07739E+00
+166.900E+00,-101.59046E+00
+167.000E+00,-83.92590E+00
+167.100E+00,-85.62274E+00
+167.200E+00,-94.67916E+00
+167.300E+00,-81.83339E+00
+167.400E+00,-87.21577E+00
+167.500E+00,-86.54272E+00
+167.600E+00,-83.83672E+00
+167.700E+00,-86.81717E+00
+167.800E+00,-90.92613E+00
+167.900E+00,-84.64790E+00
+168.000E+00,-84.64734E+00
+168.100E+00,-79.69736E+00
+168.200E+00,-80.34627E+00
+168.300E+00,-79.29681E+00
+168.400E+00,-96.68059E+00
+168.500E+00,-83.48010E+00
+168.600E+00,-87.67715E+00
+168.700E+00,-87.16021E+00
+168.800E+00,-80.85269E+00
+168.900E+00,-85.30839E+00
+169.000E+00,-97.75513E+00
+169.100E+00,-76.95397E+00
+169.200E+00,-86.41764E+00
+169.300E+00,-89.32630E+00
+169.400E+00,-85.65971E+00
+169.500E+00,-87.26329E+00
+169.600E+00,-113.29443E+00
+169.700E+00,-82.18072E+00
+169.800E+00,-84.28243E+00
+169.900E+00,-81.67200E+00
+170.000E+00,-86.44452E+00
+170.100E+00,-80.79489E+00
+170.200E+00,-84.87563E+00
+170.300E+00,-81.18614E+00
+170.400E+00,-99.95028E+00
+170.500E+00,-85.02953E+00
+170.600E+00,-84.69721E+00
+170.700E+00,-94.55628E+00
+170.800E+00,-85.78155E+00
+170.900E+00,-80.25173E+00
+171.000E+00,-80.30163E+00
+171.100E+00,-82.74540E+00
+171.200E+00,-83.33021E+00
+171.300E+00,-77.02831E+00
+171.400E+00,-79.48083E+00
+171.500E+00,-86.23860E+00
+171.600E+00,-108.57810E+00
+171.700E+00,-84.47999E+00
+171.800E+00,-87.23264E+00
+171.900E+00,-83.61600E+00
+172.000E+00,-83.66260E+00
+172.100E+00,-86.55168E+00
+172.200E+00,-81.94745E+00
+172.300E+00,-85.91086E+00
+172.400E+00,-88.63393E+00
+172.500E+00,-93.21333E+00
+172.600E+00,-78.47445E+00
+172.700E+00,-82.03468E+00
+172.800E+00,-87.93812E+00
+172.900E+00,-87.83152E+00
+173.000E+00,-78.51006E+00
+173.100E+00,-79.93343E+00
+173.200E+00,-78.65853E+00
+173.300E+00,-78.10089E+00
+173.400E+00,-87.14377E+00
+173.500E+00,-101.63461E+00
+173.600E+00,-86.85839E+00
+173.700E+00,-91.07216E+00
+173.800E+00,-98.56050E+00
+173.900E+00,-111.07418E+00
+174.000E+00,-84.61133E+00
+174.100E+00,-78.79129E+00
+174.200E+00,-81.44575E+00
+174.300E+00,-78.05518E+00
+174.400E+00,-82.96024E+00
+174.500E+00,-79.80932E+00
+174.600E+00,-90.97308E+00
+174.700E+00,-86.29145E+00
+174.800E+00,-78.79255E+00
+174.900E+00,-86.55217E+00
+175.000E+00,-96.86431E+00
+175.100E+00,-95.81943E+00
+175.200E+00,-86.04015E+00
+175.300E+00,-85.03459E+00
+175.400E+00,-91.20625E+00
+175.500E+00,-87.47562E+00
+175.600E+00,-88.67549E+00
+175.700E+00,-75.93701E+00
+175.800E+00,-97.57919E+00
+175.900E+00,-91.86393E+00
+176.000E+00,-85.87040E+00
+176.100E+00,-84.51992E+00
+176.200E+00,-93.30694E+00
+176.300E+00,-89.43803E+00
+176.400E+00,-87.71257E+00
+176.500E+00,-89.34328E+00
+176.600E+00,-97.33273E+00
+176.700E+00,-88.83964E+00
+176.800E+00,-84.21442E+00
+176.900E+00,-87.14053E+00
+177.000E+00,-90.68296E+00
+177.100E+00,-82.71153E+00
+177.200E+00,-88.77037E+00
+177.300E+00,-95.48800E+00
+177.400E+00,-98.95574E+00
+177.500E+00,-81.37284E+00
+177.600E+00,-79.07719E+00
+177.700E+00,-82.57417E+00
+177.800E+00,-82.56397E+00
+177.900E+00,-79.48493E+00
+178.000E+00,-83.13597E+00
+178.100E+00,-88.72211E+00
+178.200E+00,-81.58456E+00
+178.300E+00,-79.33917E+00
+178.400E+00,-84.00702E+00
+178.500E+00,-83.67525E+00
+178.600E+00,-77.55170E+00
+178.700E+00,-80.08386E+00
+178.800E+00,-88.35264E+00
+178.900E+00,-90.96346E+00
+179.000E+00,-84.49369E+00
+179.100E+00,-87.40144E+00
+179.200E+00,-87.70003E+00
+179.300E+00,-89.00514E+00
+179.400E+00,-97.37356E+00
+179.500E+00,-85.23796E+00
+179.600E+00,-77.44887E+00
+179.700E+00,-83.07250E+00
+179.800E+00,-87.28960E+00
+179.900E+00,-89.41767E+00
+180.000E+00,-83.91597E+00
+180.100E+00,-91.36357E+00
+180.200E+00,-86.80101E+00
+180.300E+00,-96.74191E+00
+180.400E+00,-82.97699E+00
+180.500E+00,-89.64889E+00
+180.600E+00,-86.06895E+00
+180.700E+00,-84.11008E+00
+180.800E+00,-85.88939E+00
+180.900E+00,-97.77427E+00
+181.000E+00,-85.86870E+00
+181.100E+00,-78.96905E+00
+181.200E+00,-79.05111E+00
+181.300E+00,-88.09089E+00
+181.400E+00,-84.34925E+00
+181.500E+00,-91.30265E+00
+181.600E+00,-80.26020E+00
+181.700E+00,-81.54682E+00
+181.800E+00,-84.72602E+00
+181.900E+00,-81.25157E+00
+182.000E+00,-84.54131E+00
+182.100E+00,-87.45319E+00
+182.200E+00,-81.93342E+00
+182.300E+00,-82.66679E+00
+182.400E+00,-88.69579E+00
+182.500E+00,-84.82222E+00
+182.600E+00,-84.56570E+00
+182.700E+00,-82.88672E+00
+182.800E+00,-91.49403E+00
+182.900E+00,-98.20578E+00
+183.000E+00,-88.18285E+00
+183.100E+00,-81.63401E+00
+183.200E+00,-80.16371E+00
+183.300E+00,-86.60943E+00
+183.400E+00,-86.46270E+00
+183.500E+00,-88.81483E+00
+183.600E+00,-91.83451E+00
+183.700E+00,-91.32645E+00
+183.800E+00,-91.48900E+00
+183.900E+00,-80.34662E+00
+184.000E+00,-83.30951E+00
+184.100E+00,-82.56454E+00
+184.200E+00,-78.54570E+00
+184.300E+00,-83.60576E+00
+184.400E+00,-84.81904E+00
+184.500E+00,-85.78713E+00
+184.600E+00,-84.99385E+00
+184.700E+00,-84.46859E+00
+184.800E+00,-99.05174E+00
+184.900E+00,-96.49254E+00
+185.000E+00,-82.03423E+00
+185.100E+00,-82.53266E+00
+185.200E+00,-83.47867E+00
+185.300E+00,-75.91656E+00
+185.400E+00,-80.00061E+00
+185.500E+00,-97.07104E+00
+185.600E+00,-84.24097E+00
+185.700E+00,-90.84233E+00
+185.800E+00,-87.72364E+00
+185.900E+00,-87.16198E+00
+186.000E+00,-83.97597E+00
+186.100E+00,-80.38451E+00
+186.200E+00,-92.60575E+00
+186.300E+00,-85.87408E+00
+186.400E+00,-78.41772E+00
+186.500E+00,-84.81744E+00
+186.600E+00,-90.97063E+00
+186.700E+00,-89.03161E+00
+186.800E+00,-85.35725E+00
+186.900E+00,-81.21395E+00
+187.000E+00,-105.58833E+00
+187.100E+00,-84.59732E+00
+187.200E+00,-81.24277E+00
+187.300E+00,-78.65686E+00
+187.400E+00,-82.00673E+00
+187.500E+00,-89.29272E+00
+187.600E+00,-87.92744E+00
+187.700E+00,-85.86218E+00
+187.800E+00,-83.75325E+00
+187.900E+00,-80.80215E+00
+188.000E+00,-86.81850E+00
+188.100E+00,-85.80714E+00
+188.200E+00,-82.56098E+00
+188.300E+00,-83.26584E+00
+188.400E+00,-75.77721E+00
+188.500E+00,-77.90855E+00
+188.600E+00,-82.86190E+00
+188.700E+00,-78.50436E+00
+188.800E+00,-91.06538E+00
+188.900E+00,-80.80180E+00
+189.000E+00,-81.48217E+00
+189.100E+00,-93.27366E+00
+189.200E+00,-83.32013E+00
+189.300E+00,-78.05263E+00
+189.400E+00,-85.82957E+00
+189.500E+00,-80.57377E+00
+189.600E+00,-82.35947E+00
+189.700E+00,-76.18530E+00
+189.800E+00,-91.77459E+00
+189.900E+00,-84.33228E+00
+190.000E+00,-79.73831E+00
+190.100E+00,-78.89833E+00
+190.200E+00,-80.82661E+00
+190.300E+00,-86.52825E+00
+190.400E+00,-86.24726E+00
+190.500E+00,-81.62293E+00
+190.600E+00,-84.65647E+00
+190.700E+00,-93.00233E+00
+190.800E+00,-91.18764E+00
+190.900E+00,-99.96290E+00
+191.000E+00,-83.30941E+00
+191.100E+00,-82.42637E+00
+191.200E+00,-84.35229E+00
+191.300E+00,-86.71390E+00
+191.400E+00,-86.00785E+00
+191.500E+00,-80.63262E+00
+191.600E+00,-81.34207E+00
+191.700E+00,-84.11647E+00
+191.800E+00,-84.76553E+00
+191.900E+00,-90.25281E+00
+192.000E+00,-90.72246E+00
+192.100E+00,-96.85207E+00
+192.200E+00,-83.99921E+00
+192.300E+00,-85.12099E+00
+192.400E+00,-87.48611E+00
+192.500E+00,-85.47989E+00
+192.600E+00,-84.15584E+00
+192.700E+00,-82.77138E+00
+192.800E+00,-82.94517E+00
+192.900E+00,-83.80926E+00
+193.000E+00,-105.63792E+00
+193.100E+00,-82.61820E+00
+193.200E+00,-94.38754E+00
+193.300E+00,-87.65899E+00
+193.400E+00,-88.57250E+00
+193.500E+00,-83.12858E+00
+193.600E+00,-84.10650E+00
+193.700E+00,-91.83799E+00
+193.800E+00,-85.46734E+00
+193.900E+00,-86.36426E+00
+194.000E+00,-79.35618E+00
+194.100E+00,-79.74820E+00
+194.200E+00,-92.77483E+00
+194.300E+00,-81.84976E+00
+194.400E+00,-85.51341E+00
+194.500E+00,-91.23036E+00
+194.600E+00,-88.20945E+00
+194.700E+00,-91.01815E+00
+194.800E+00,-83.11689E+00
+194.900E+00,-88.71101E+00
+195.000E+00,-90.42003E+00
+195.100E+00,-84.28151E+00
+195.200E+00,-84.12378E+00
+195.300E+00,-86.00666E+00
+195.400E+00,-97.11060E+00
+195.500E+00,-96.54758E+00
+195.600E+00,-103.52206E+00
+195.700E+00,-86.62635E+00
+195.800E+00,-86.62930E+00
+195.900E+00,-78.13960E+00
+196.000E+00,-82.26681E+00
+196.100E+00,-81.34645E+00
+196.200E+00,-81.36251E+00
+196.300E+00,-84.74982E+00
+196.400E+00,-81.95147E+00
+196.500E+00,-80.87335E+00
+196.600E+00,-87.02754E+00
+196.700E+00,-94.52746E+00
+196.800E+00,-99.92563E+00
+196.900E+00,-87.72588E+00
+197.000E+00,-84.49103E+00
+197.100E+00,-78.85684E+00
+197.200E+00,-75.55253E+00
+197.300E+00,-85.54449E+00
+197.400E+00,-100.78697E+00
+197.500E+00,-84.06462E+00
+197.600E+00,-88.85192E+00
+197.700E+00,-90.12855E+00
+197.800E+00,-86.45591E+00
+197.900E+00,-98.58953E+00
+198.000E+00,-86.83021E+00
+198.100E+00,-85.50815E+00
+198.200E+00,-79.29963E+00
+198.300E+00,-89.03023E+00
+198.400E+00,-86.31320E+00
+198.500E+00,-84.00213E+00
+198.600E+00,-92.95296E+00
+198.700E+00,-85.32793E+00
+198.800E+00,-83.98501E+00
+198.900E+00,-88.53230E+00
+199.000E+00,-91.19835E+00
+199.100E+00,-95.92880E+00
+199.200E+00,-84.03730E+00
+199.300E+00,-86.67126E+00
+199.400E+00,-82.13918E+00
+199.500E+00,-91.73338E+00
+199.600E+00,-81.28976E+00
+199.700E+00,-78.05653E+00
+199.800E+00,-84.84951E+00
+199.900E+00,-84.57704E+00
